cod;nome;período;de-homens-por-armas-de-fogo;de-jovens-homens;de-jovens-mulheres;de-jovens-por-armas-de-fogo;de-jovens;de-mulheres-por-armas-de-fogo;homens-nao-negros;homens-negros;homens;homicidios;mulheres-nao-negras;mulheres-negras;mulheres;nao-negros;negros;por-armas-de-fogo
41;PR;1992;507.0;440;42;269.0;486.0;47.0;;;971.0;1092.0;;;116.0;;;554
41;PR;1993;586.0;505;62;320.0;567.0;53.0;;;1099.0;1237.0;;;138.0;;;639
41;PR;1994;650.0;516;54;356.0;570.0;58.0;;;1130.0;1260.0;;;130.0;;;708
41;PR;1995;748.0;595;71;445.0;666.0;79.0;;;1223.0;1387.0;;;163.0;;;827
41;PR;1996;714.0;599;77;438.0;676.0;73.0;0.0;0.0;1225.0;1379.0;0.0;0.0;154.0;0.0;0.0;787
41;PR;1997;832.0;651;67;463.0;718.0;64.0;328.0;66.0;1424.0;1581.0;36.0;4.0;157.0;364.0;70.0;896
41;PR;1998;893.0;693;69;513.0;762.0;68.0;827.0;232.0;1447.0;1625.0;117.0;22.0;178.0;944.0;254.0;961
41;PR;1999;945.0;749;64;580.0;813.0;81.0;1025.0;262.0;1522.0;1706.0;126.0;30.0;182.0;1151.0;292.0;1027
41;PR;2000;1303.0;833;59;620.0;892.0;76.0;1242.0;331.0;1623.0;1789.0;137.0;22.0;164.0;1379.0;353.0;1093
41;PR;2001;1461.0;946;95;731.0;1041.0;101.0;1469.0;333.0;1852.0;2052.0;169.0;24.0;197.0;1639.0;358.0;1269
41;PR;2002;1907.0;1147;86;920.0;1233.0;92.0;1644.0;377.0;2061.0;2266.0;167.0;35.0;204.0;1811.0;413.0;1494
41;PR;2003;2615.0;1265;102;1065.0;1368.0;119.0;1887.0;380.0;2326.0;2555.0;190.0;32.0;227.0;2078.0;412.0;1748
41;PR;2004;3035.0;1447;119;1185.0;1566.0;132.0;2030.0;495.0;2573.0;2826.0;202.0;41.0;249.0;2233.0;537.0;1912
41;PR;2005;2895.0;1558;100;1303.0;1658.0;121.0;2094.0;589.0;2738.0;2977.0;185.0;50.0;239.0;2279.0;639.0;2027
41;PR;2006;2870.0;1588;118;1361.0;1706.0;140.0;2326.0;474.0;2839.0;3098.0;196.0;48.0;249.0;2531.0;522.0;2229
41;PR;2007;2765.0;1650;110;1450.0;1760.0;134.0;2220.0;575.0;2860.0;3105.0;193.0;41.0;241.0;2414.0;617.0;2285
41;PR;2008;2580.0;1777;137;1591.0;1914.0;168.0;2413.0;640.0;3132.0;3445.0;244.0;55.0;306.0;2660.0;695.0;2540
41;PR;2009;2406.0;1920;158;1672.0;2078.0;199.0;2698.0;619.0;3361.0;3698.0;274.0;57.0;331.0;2972.0;677.0;2673
41;PR;2010;2259.0;1805;165;1621.0;1970.0;189.0;2588.0;619.0;3248.0;3586.0;283.0;51.0;338.0;2871.0;670.0;2630
41;PR;2011;2779.0;1668;118;1410.0;1786.0;139.0;2440.0;599.0;3086.0;3376.0;220.0;55.0;283.0;2660.0;654.0;2365
41;PR;2012;3012.0;1732;138;1476.0;1870.0;166.0;2408.0;690.0;3162.0;3489.0;248.0;68.0;321.0;2657.0;758.0;2433
41;PR;2013;3262.0;1407;131;1193.0;1538.0;124.0;2089.0;540.0;2653.0;2936.0;223.0;59.0;283.0;2312.0;599.0;2025
41;PR;2014;3204.0;1356;117;1184.0;1473.0;138.0;2126.0;541.0;2694.0;2980.0;218.0;63.0;284.0;2344.0;604.0;2071
41;PR;2015;3010.0;1383;88;1149.0;1471.0;94.0;2048.0;611.0;2691.0;2936.0;193.0;49.0;244.0;2241.0;660.0;1972
41;PR;2016;3151.0;1494;80;1224.0;1574.0;105.0;2180.0;619.0;2841.0;3080.0;190.0;44.0;238.0;2370.0;663.0;2125
41;PR;2017;2921.0;1263;98;1021.0;1361.0;110.0;1838.0;647.0;2511.0;2759.0;207.0;33.0;247.0;2045.0;680.0;1832
41;PR;2018;2100.0;1079;76;813.0;1155.0;89.0;1601.0;607.0;2232.0;2443.0;146.0;63.0;211.0;1747.0;670.0;1520
41;PR;2019;1758.0;892;68;592.0;960.0;86.0;1332.0;542.0;1891.0;2095.0;145.0;57.0;204.0;1477.0;599.0;1190
41;PR;2020;1603.0;985;77;706.0;1062.0;93.0;1372.0;692.0;2083.0;2281.0;145.0;52.0;197.0;1517.0;744.0;1411
41;PR;2021;1508.0;1048;83;730.0;1131.0;82.0;1286.0;848.0;2149.0;2348.0;122.0;73.0;197.0;1408.0;921.0;1373
33;RJ;1979;;1203;69;;;;;;;;;;;;;1726
33;RJ;1980;;1531;104;;;;;;;;;;;;;2093
33;RJ;1981;;1247;79;;;;;;;;;;;;;1774
33;RJ;1982;;1088;70;;;;;;;;;;;;;1575
33;RJ;1983;;874;70;;;;;;;;;;;;;859
33;RJ;1984;;1145;85;;;;;;;;;;;;;1315
33;RJ;1985;;1277;78;;;;;;;;;;;;;1460
33;RJ;1986;;1243;90;;;;;;;;;;;;;1399
33;RJ;1987;;1977;96;;;;;;;;;;;;;2680
33;RJ;1988;;1528;91;;;;;;;;;;;;;2028
33;RJ;1989;2772.0;2170;140;1722.0;2310.0;167.0;;;3980.0;4290.0;;;304.0;;;2942
33;RJ;1990;5236.0;3616;215;3172.0;3833.0;312.0;;;6614.0;7101.0;;;477.0;;;5557
33;RJ;1991;3736.0;2484;154;2207.0;2640.0;235.0;;;4672.0;5055.0;;;370.0;;;3979
33;RJ;1992;3358.0;2132;125;1896.0;2257.0;219.0;;;4212.0;4536.0;;;319.0;;;3580
33;RJ;1993;4062.0;2431;124;2197.0;2557.0;256.0;;;4972.0;5367.0;;;381.0;;;4326
33;RJ;1994;5080.0;2909;181;2779.0;3091.0;344.0;;;5922.0;6420.0;;;491.0;;;5430
33;RJ;1995;6240.0;3914;214;3567.0;4129.0;408.0;;;7617.0;8218.0;;;587.0;;;6659
33;RJ;1996;5581.0;3747;248;3157.0;3998.0;428.0;1.0;0.0;7369.0;8034.0;0.0;0.0;651.0;1.0;0.0;6017
33;RJ;1997;5746.0;3901;243;3413.0;4144.0;408.0;2217.0;3940.0;7298.0;7954.0;250.0;294.0;646.0;2468.0;4238.0;6161
33;RJ;1998;5570.0;3783;223;3328.0;4008.0;398.0;2246.0;3631.0;7000.0;7573.0;202.0;255.0;560.0;2452.0;3891.0;5978
33;RJ;1999;5607.0;3650;225;3365.0;3876.0;380.0;2212.0;3726.0;6695.0;7261.0;232.0;265.0;543.0;2446.0;3994.0;6002
33;RJ;2000;9043.0;3761;220;3459.0;3982.0;375.0;2447.0;4003.0;6795.0;7350.0;246.0;265.0;540.0;2694.0;4271.0;6126
33;RJ;2001;10006.0;3726;236;3511.0;3962.0;384.0;2306.0;4003.0;6767.0;7362.0;206.0;306.0;566.0;2514.0;4309.0;6134
33;RJ;2002;8867.0;4329;225;3888.0;4555.0;362.0;2631.0;4634.0;7748.0;8335.0;236.0;284.0;560.0;2869.0;4923.0;6678
33;RJ;2003;9032.0;4303;214;3675.0;4517.0;336.0;2499.0;4671.0;7579.0;8115.0;228.0;277.0;527.0;2728.0;4948.0;6365
33;RJ;2004;7152.0;4144;205;3555.0;4349.0;338.0;2307.0;4536.0;7221.0;7731.0;230.0;251.0;506.0;2537.0;4787.0;6193
33;RJ;2005;5427.0;3974;201;3496.0;4177.0;329.0;2238.0;4385.0;6885.0;7408.0;204.0;273.0;507.0;2443.0;4658.0;5978
33;RJ;2006;5370.0;3880;196;3347.0;4076.0;319.0;2217.0;4339.0;6858.0;7389.0;219.0;267.0;504.0;2436.0;4611.0;5790
33;RJ;2007;3859.0;3485;167;2967.0;3652.0;272.0;1883.0;3952.0;6121.0;6551.0;187.0;216.0;416.0;2071.0;4169.0;5102
33;RJ;2008;3598.0;2934;158;2442.0;3092.0;219.0;1644.0;3365.0;5274.0;5662.0;133.0;223.0;373.0;1777.0;3593.0;4336
33;RJ;2009;3606.0;2704;137;2205.0;2841.0;199.0;1538.0;3237.0;5000.0;5365.0;145.0;190.0;350.0;1684.0;3430.0;4009
33;RJ;2010;3233.0;2888;132;2261.0;3020.0;191.0;1610.0;3484.0;5310.0;5667.0;128.0;196.0;339.0;1738.0;3684.0;4111
33;RJ;2011;3068.0;2264;145;1818.0;2409.0;177.0;1319.0;2933.0;4403.0;4781.0;127.0;223.0;366.0;1448.0;3161.0;3411
33;RJ;2012;3639.0;2268;129;1900.0;2397.0;184.0;1241.0;2999.0;4386.0;4772.0;125.0;223.0;365.0;1367.0;3228.0;3472
33;RJ;2013;3260.0;2554;139;2014.0;2693.0;185.0;1302.0;3247.0;4687.0;5111.0;137.0;236.0;387.0;1443.0;3492.0;3555
33;RJ;2014;3335.0;2869;157;2045.0;3027.0;215.0;1364.0;3666.0;5196.0;5718.0;164.0;283.0;464.0;1529.0;3954.0;3642
33;RJ;2015;2919.0;2627;134;1835.0;2761.0;196.0;1238.0;3283.0;4651.0;5067.0;150.0;233.0;387.0;1390.0;3517.0;3182
33;RJ;2016;2562.0;3252;134;2343.0;3386.0;202.0;1383.0;4076.0;5569.0;6053.0;142.0;276.0;428.0;1530.0;4363.0;4019
33;RJ;2017;2354.0;3439;137;2560.0;3576.0;219.0;1497.0;4378.0;5956.0;6416.0;136.0;260.0;401.0;1634.0;4650.0;4411
33;RJ;2018;1891.0;3574;150;2513.0;3724.0;198.0;1488.0;4448.0;6013.0;6455.0;130.0;242.0;380.0;1619.0;4705.0;4261
33;RJ;2019;1624.0;1936;77;1381.0;2013.0;107.0;851.0;2435.0;3316.0;3552.0;86.0;131.0;217.0;937.0;2568.0;2321
33;RJ;2020;1677.0;2449;104;1553.0;2554.0;123.0;1056.0;3387.0;4483.0;4831.0;85.0;196.0;285.0;1145.0;3606.0;2740
33;RJ;2021;1556.0;2527;95;1726.0;2622.0;112.0;1038.0;3312.0;4381.0;4693.0;105.0;179.0;284.0;1144.0;3500.0;2999
24;RN;1979;;40;6;;;;;;;;;;;;;46
24;RN;1980;;75;5;;;;;;;;;;;;;77
24;RN;1981;;67;10;;;;;;;;;;;;;80
24;RN;1982;;85;5;;;;;;;;;;;;;108
24;RN;1983;;62;7;;;;;;;;;;;;;88
24;RN;1984;;62;3;;;;;;;;;;;;;67
24;RN;1985;;62;5;;;;;;;;;;;;;68
24;RN;1986;;39;1;;;;;;;;;;;;;49
24;RN;1987;;55;5;;;;;;;;;;;;;81
24;RN;1988;;82;8;;;;;;;;;;;;;91
24;RN;1989;121.0;108;5;69.0;113.0;3.0;;;222.0;236.0;;;14.0;;;124
24;RN;1990;108.0;85;7;58.0;92.0;9.0;;;180.0;200.0;;;20.0;;;117
24;RN;1991;103.0;110;9;65.0;119.0;6.0;;;202.0;219.0;;;17.0;;;109
24;RN;1992;101.0;85;7;57.0;92.0;9.0;;;184.0;199.0;;;15.0;;;110
24;RN;1993;137.0;119;9;81.0;128.0;14.0;;;222.0;243.0;;;21.0;;;151
24;RN;1994;111.0;99;7;66.0;107.0;6.0;;;191.0;211.0;;;19.0;;;117
24;RN;1995;127.0;97;9;66.0;106.0;15.0;;;217.0;247.0;;;30.0;;;142
24;RN;1996;131.0;98;15;69.0;113.0;12.0;0.0;0.0;206.0;241.0;0.0;0.0;35.0;0.0;0.0;143
24;RN;1997;139.0;114;10;89.0;124.0;14.0;54.0;118.0;208.0;235.0;12.0;10.0;27.0;66.0;128.0;153
24;RN;1998;131.0;115;9;83.0;124.0;9.0;37.0;119.0;202.0;222.0;8.0;7.0;20.0;45.0;126.0;140
24;RN;1999;123.0;78;6;58.0;84.0;15.0;50.0;122.0;200.0;224.0;7.0;13.0;24.0;57.0;135.0;138
24;RN;2000;1015.0;109;13;79.0;122.0;9.0;50.0;161.0;235.0;257.0;11.0;10.0;22.0;61.0;171.0;147
24;RN;2001;1165.0;140;16;108.0;156.0;14.0;58.0;204.0;297.0;322.0;5.0;17.0;24.0;63.0;221.0;216
24;RN;2002;1402.0;133;10;95.0;143.0;7.0;58.0;201.0;276.0;299.0;9.0;12.0;23.0;67.0;213.0;193
24;RN;2003;1627.0;183;17;155.0;200.0;17.0;81.0;261.0;373.0;405.0;14.0;16.0;32.0;95.0;277.0;289
24;RN;2004;1776.0;172;9;134.0;181.0;9.0;61.0;233.0;323.0;344.0;4.0;13.0;21.0;65.0;246.0;237
24;RN;2005;1906.0;213;21;169.0;235.0;12.0;65.0;248.0;364.0;406.0;9.0;27.0;41.0;75.0;275.0;268
24;RN;2006;2085.0;219;15;175.0;234.0;21.0;71.0;291.0;413.0;455.0;10.0;27.0;42.0;81.0;318.0;306
24;RN;2007;2150.0;294;20;249.0;314.0;23.0;84.0;399.0;547.0;589.0;11.0;25.0;42.0;95.0;424.0;438
24;RN;2008;2366.0;373;29;326.0;402.0;36.0;93.0;510.0;655.0;714.0;7.0;48.0;59.0;100.0;558.0;536
24;RN;2009;2470.0;434;21;379.0;455.0;30.0;115.0;574.0;743.0;800.0;17.0;38.0;57.0;132.0;612.0;620
24;RN;2010;2441.0;408;31;349.0;439.0;33.0;98.0;582.0;739.0;810.0;13.0;51.0;71.0;111.0;633.0;611
24;RN;2011;2222.0;559;37;481.0;596.0;44.0;140.0;757.0;978.0;1054.0;11.0;56.0;76.0;151.0;813.0;788
24;RN;2012;2262.0;625;24;542.0;649.0;32.0;175.0;819.0;1060.0;1124.0;16.0;42.0;64.0;191.0;861.0;856
24;RN;2013;1901.0;842;41;743.0;883.0;54.0;178.0;1064.0;1357.0;1447.0;20.0;59.0;89.0;198.0;1124.0;1149
24;RN;2014;1932.0;954;48;883.0;1002.0;68.0;194.0;1233.0;1500.0;1602.0;21.0;71.0;102.0;215.0;1304.0;1314
24;RN;2015;1877.0;899;40;804.0;939.0;57.0;147.0;1207.0;1453.0;1545.0;9.0;76.0;92.0;156.0;1283.0;1238
24;RN;2016;2020.0;1079;50;997.0;1129.0;76.0;185.0;1479.0;1754.0;1854.0;19.0;74.0;100.0;204.0;1553.0;1569
24;RN;2017;1722.0;1279;87;1250.0;1366.0;122.0;178.0;1798.0;2054.0;2203.0;17.0;129.0;148.0;195.0;1928.0;1927
24;RN;2018;1431.0;1024;43;1007.0;1067.0;78.0;193.0;1509.0;1723.0;1825.0;14.0;85.0;102.0;207.0;1594.0;1639
24;RN;2019;1104.0;719;41;700.0;760.0;75.0;116.0;1110.0;1248.0;1346.0;11.0;84.0;98.0;127.0;1194.0;1181
24;RN;2020;1318.0;758;39;724.0;797.0;65.0;110.0;1169.0;1324.0;1406.0;13.0;66.0;81.0;123.0;1236.0;1222
24;RN;2021;1290.0;572;28;545.0;600.0;48.0;96.0;996.0;1109.0;1179.0;10.0;59.0;70.0;106.0;1055.0;1023
11;RO;1979;;35;3;;;;;;;;;;;;;50
11;RO;1980;;39;4;;;;;;;;;;;;;67
11;RO;1981;;39;7;;;;;;;;;;;;;67
11;RO;1982;;26;11;;;;;;;;;;;;;79
11;RO;1983;;42;7;;;;;;;;;;;;;64
11;RO;1984;;80;5;;;;;;;;;;;;;106
11;RO;1985;;104;13;;;;;;;;;;;;;174
11;RO;1986;;133;11;;;;;;;;;;;;;216
11;RO;1987;;148;14;;;;;;;;;;;;;218
11;RO;1988;;144;21;;;;;;;;;;;;;210
11;RO;1989;260.0;161;27;114.0;188.0;25.0;;;443.0;490.0;;;47.0;;;285
11;RO;1990;278.0;202;21;130.0;223.0;14.0;;;517.0;555.0;;;37.0;;;293
11;RO;1991;247.0;184;11;108.0;196.0;17.0;;;455.0;491.0;;;33.0;;;265
11;RO;1992;215.0;121;19;89.0;140.0;14.0;;;360.0;395.0;;;35.0;;;229
11;RO;1993;256.0;183;23;125.0;208.0;24.0;;;439.0;498.0;;;55.0;;;280
11;RO;1994;202.0;153;16;95.0;169.0;17.0;;;360.0;399.0;;;37.0;;;221
11;RO;1995;147.0;122;10;79.0;132.0;12.0;;;292.0;330.0;;;37.0;;;160
11;RO;1996;171.0;89;16;69.0;105.0;24.0;0.0;0.0;256.0;301.0;0.0;0.0;43.0;0.0;0.0;196
11;RO;1997;186.0;137;17;92.0;154.0;20.0;32.0;47.0;322.0;355.0;8.0;4.0;33.0;40.0;51.0;206
11;RO;1998;290.0;189;20;141.0;209.0;21.0;72.0;105.0;449.0;494.0;11.0;7.0;45.0;83.0;112.0;311
11;RO;1999;298.0;155;16;129.0;171.0;23.0;96.0;153.0;392.0;432.0;12.0;15.0;38.0;109.0;168.0;322
11;RO;2000;259.0;191;19;127.0;210.0;18.0;109.0;230.0;419.0;466.0;14.0;22.0;46.0;123.0;252.0;277
11;RO;2001;343.0;208;32;157.0;240.0;34.0;178.0;275.0;508.0;573.0;23.0;35.0;65.0;201.0;310.0;377
11;RO;2002;371.0;265;17;179.0;282.0;21.0;177.0;351.0;569.0;615.0;12.0;25.0;44.0;189.0;376.0;393
11;RO;2003;348.0;207;24;155.0;231.0;33.0;149.0;346.0;514.0;566.0;22.0;29.0;51.0;171.0;375.0;381
11;RO;2004;313.0;265;15;170.0;280.0;20.0;147.0;358.0;529.0;563.0;17.0;13.0;33.0;164.0;372.0;334
11;RO;2005;342.0;220;26;175.0;246.0;25.0;134.0;361.0;506.0;555.0;14.0;30.0;49.0;148.0;391.0;367
11;RO;2006;356.0;234;23;189.0;257.0;25.0;125.0;386.0;531.0;585.0;19.0;31.0;51.0;145.0;418.0;383
11;RO;2007;312.0;200;10;164.0;210.0;9.0;94.0;285.0;404.0;432.0;8.0;20.0;28.0;102.0;305.0;321
11;RO;2008;269.0;195;15;136.0;210.0;17.0;120.0;298.0;440.0;480.0;16.0;20.0;39.0;136.0;319.0;286
11;RO;2009;325.0;208;23;172.0;231.0;28.0;127.0;338.0;486.0;538.0;15.0;35.0;51.0;142.0;373.0;353
11;RO;2010;333.0;216;10;162.0;226.0;17.0;131.0;364.0;508.0;546.0;11.0;23.0;37.0;142.0;388.0;351
11;RO;2011;263.0;168;19;130.0;187.0;22.0;102.0;290.0;401.0;450.0;14.0;31.0;48.0;116.0;321.0;286
11;RO;2012;312.0;207;23;164.0;230.0;26.0;124.0;338.0;475.0;526.0;13.0;36.0;51.0;137.0;374.0;338
11;RO;2013;282.0;192;20;147.0;212.0;18.0;131.0;288.0;431.0;483.0;20.0;28.0;52.0;151.0;316.0;300
11;RO;2014;373.0;209;20;176.0;229.0;28.0;127.0;386.0;521.0;578.0;15.0;38.0;56.0;142.0;424.0;402
11;RO;2015;348.0;234;27;178.0;261.0;35.0;129.0;397.0;537.0;600.0;13.0;49.0;63.0;142.0;446.0;383
11;RO;2016;438.0;246;15;185.0;261.0;27.0;158.0;483.0;649.0;703.0;18.0;34.0;54.0;176.0;517.0;465
11;RO;2017;342.0;206;22;179.0;228.0;30.0;123.0;357.0;491.0;554.0;22.0;40.0;62.0;145.0;397.0;373
11;RO;2018;279.0;168;16;138.0;184.0;20.0;103.0;323.0;432.0;476.0;14.0;28.0;42.0;118.0;351.0;300
